Date,Series,Value
2018-11-04,Average Tone,0.4954
2018-11-05,Average Tone,0.2044
2018-11-06,Average Tone,0.3127
2018-11-07,Average Tone,0.6476
2018-11-08,Average Tone,0.7592
2018-11-09,Average Tone,0.595
2018-11-10,Average Tone,0.401
2018-11-11,Average Tone,0.4409
2018-11-12,Average Tone,0.7099
2018-11-13,Average Tone,0.7607
2018-11-14,Average Tone,0.4031
2018-11-15,Average Tone,-0.1979
2018-11-16,Average Tone,0.4283
2018-11-17,Average Tone,0.545
2018-11-18,Average Tone,0.7207
2018-11-19,Average Tone,0.0823
2018-11-20,Average Tone,1.0612
2018-11-21,Average Tone,-0.3766
2018-11-22,Average Tone,0.2642
2018-11-23,Average Tone,-0.632
2018-11-24,Average Tone,-1.8655
2018-11-25,Average Tone,-0.3285
2018-11-26,Average Tone,-3.1479
2018-11-27,Average Tone,-0.8503
2018-11-28,Average Tone,0.5332
2018-11-29,Average Tone,0.7701
2018-11-30,Average Tone,-0.378
2018-12-01,Average Tone,-0.0695
2018-12-02,Average Tone,0.4016
2018-12-03,Average Tone,0.1064
2018-12-04,Average Tone,-0.2732
2018-12-05,Average Tone,0.3257
2018-12-06,Average Tone,-0.8366
2018-12-07,Average Tone,0.3143
2018-12-08,Average Tone,0.148
2018-12-09,Average Tone,-0.5558
2018-12-10,Average Tone,0.8988
2018-12-11,Average Tone,-0.4653
2018-12-12,Average Tone,0.1049
2018-12-13,Average Tone,-1.2005
2018-12-14,Average Tone,0.1853
2018-12-15,Average Tone,0.6067
2018-12-16,Average Tone,0.583
2018-12-17,Average Tone,0.5916
2018-12-18,Average Tone,0.3951
2018-12-19,Average Tone,0.4629
2018-12-20,Average Tone,0.5928
2018-12-21,Average Tone,0.4763
2018-12-22,Average Tone,0.6121
2018-12-23,Average Tone,0.7268
2018-12-24,Average Tone,-0.1132
2018-12-25,Average Tone,0.3024
2018-12-26,Average Tone,0.437
2018-12-27,Average Tone,-0.5809
2018-12-28,Average Tone,0.7008
2018-12-29,Average Tone,0.7212
2018-12-30,Average Tone,0.6768
2018-12-31,Average Tone,-0.1414
2019-01-01,Average Tone,0.586
2019-01-02,Average Tone,0.3567
2019-01-03,Average Tone,0.5068
2019-01-04,Average Tone,0.6313
2019-01-05,Average Tone,0.552
2019-01-06,Average Tone,0.0491
2019-01-07,Average Tone,0.3792
2019-01-08,Average Tone,0.6527
2019-01-09,Average Tone,0.3708
2019-01-10,Average Tone,0.6295
2019-01-11,Average Tone,0.8323
2019-01-12,Average Tone,0.858
2019-01-13,Average Tone,0.639
2019-01-14,Average Tone,0.7341
2019-01-15,Average Tone,0.4218
2019-01-16,Average Tone,0.5626
2019-01-17,Average Tone,0.8009
2019-01-18,Average Tone,0.4369
2019-01-19,Average Tone,0.2422
2019-01-20,Average Tone,0.5253
2019-01-21,Average Tone,0.4315
2019-01-22,Average Tone,0.5525
2019-01-23,Average Tone,-0.1847
2019-01-24,Average Tone,0.6933
2019-01-25,Average Tone,0.611
2019-01-26,Average Tone,0.6292
2019-01-27,Average Tone,0.4238
2019-01-28,Average Tone,0.2338
2019-01-29,Average Tone,-0.1109
2019-01-30,Average Tone,0.9485
2019-01-31,Average Tone,0.7739
2019-02-01,Average Tone,0.8698
2019-02-02,Average Tone,0.7091
