Date,Series,Value
2019-01-12,Average Tone,-1.4009
2019-01-13,Average Tone,-1.6907
2019-01-14,Average Tone,-1.5762
2019-01-15,Average Tone,-1.627
2019-01-16,Average Tone,-1.196
2019-01-17,Average Tone,-1.51
2019-01-18,Average Tone,-1.5464
2019-01-19,Average Tone,-1.2614
2019-01-20,Average Tone,-0.7928
2019-01-21,Average Tone,-1.6765
2019-01-22,Average Tone,-0.3277
2019-01-23,Average Tone,-1.4469
2019-01-24,Average Tone,-0.8512
2019-01-25,Average Tone,-1.1721
2019-01-26,Average Tone,-1.3427
2019-01-27,Average Tone,-1.609
2019-01-28,Average Tone,-2.0489
2019-01-29,Average Tone,-2.9352
2019-01-30,Average Tone,-0.9223
2019-01-31,Average Tone,-1.1635
2019-02-01,Average Tone,-1.7126
2019-02-02,Average Tone,-1.293
2019-02-03,Average Tone,-1.4696
2019-02-04,Average Tone,-0.6393
2019-02-05,Average Tone,0.8485
2019-02-06,Average Tone,-0.4853
2019-02-07,Average Tone,-0.7288
2019-02-08,Average Tone,-1.0571
2019-02-09,Average Tone,-0.76
2019-02-10,Average Tone,-2.7739
2019-02-11,Average Tone,-1.1814
2019-02-12,Average Tone,-1.3224
2019-02-13,Average Tone,-0.7441
2019-02-14,Average Tone,-0.5895
2019-02-15,Average Tone,-0.599
2019-02-16,Average Tone,-0.9222
2019-02-17,Average Tone,-0.6701
2019-02-18,Average Tone,-0.4464
2019-02-19,Average Tone,-1.0498
2019-02-20,Average Tone,-0.2897
2019-02-21,Average Tone,-0.6917
2019-02-22,Average Tone,-0.5617
2019-02-23,Average Tone,0.349
2019-02-24,Average Tone,-0.6467
2019-02-25,Average Tone,-1.1706
2019-02-26,Average Tone,-1.2493
2019-02-27,Average Tone,-0.7438
2019-02-28,Average Tone,-0.9667
2019-03-01,Average Tone,-0.8418
2019-03-02,Average Tone,-2.3777
2019-03-03,Average Tone,-1.3229
2019-03-04,Average Tone,-2.4549
2019-03-05,Average Tone,-0.9016
2019-03-06,Average Tone,-1.1804
2019-03-07,Average Tone,-2.5206
2019-03-08,Average Tone,-0.9062
2019-03-09,Average Tone,-1.4698
2019-03-10,Average Tone,-3.0389
2019-03-11,Average Tone,-1.9251
2019-03-12,Average Tone,-1.4193
2019-03-13,Average Tone,-1.0886
2019-03-14,Average Tone,0.0861
2019-03-15,Average Tone,-1.4658
2019-03-16,Average Tone,1.4077
2019-03-17,Average Tone,0.2061
2019-03-18,Average Tone,-0.296
2019-03-19,Average Tone,-0.381
2019-03-20,Average Tone,-0.3408
2019-03-21,Average Tone,-0.5781
2019-03-22,Average Tone,-2.0237
2019-03-23,Average Tone,-3.1008
2019-03-24,Average Tone,-1.8489
2019-03-25,Average Tone,0.0075
2019-03-26,Average Tone,-0.2375
2019-03-27,Average Tone,-0.3805
2019-03-28,Average Tone,-1.7318
2019-03-29,Average Tone,-1.3583
2019-03-30,Average Tone,-1.7904
2019-03-31,Average Tone,-3.7292
2019-04-01,Average Tone,-0.2661
2019-04-02,Average Tone,-0.887
2019-04-03,Average Tone,-0.944
2019-04-04,Average Tone,-1.0322
2019-04-05,Average Tone,-0.6119
2019-04-06,Average Tone,-1.465
2019-04-07,Average Tone,-3.5906
2019-04-08,Average Tone,-0.5015
2019-04-09,Average Tone,-1.9876
2019-04-10,Average Tone,-1.3751
2019-04-11,Average Tone,-1.2356
2019-04-12,Average Tone,-1.1143
2019-04-13,Average Tone,-0.9096
2019-04-14,Average Tone,-0.6622
2019-04-15,Average Tone,-0.3459
2019-04-16,Average Tone,0.5041
2019-04-17,Average Tone,-0.5967
2019-04-18,Average Tone,-1.7925
2019-04-19,Average Tone,-0.4245
2019-04-20,Average Tone,0.0181
2019-04-21,Average Tone,-1.2943
2019-04-22,Average Tone,-5.5128
2019-04-23,Average Tone,-2.3045
2019-04-24,Average Tone,-0.9631
2019-04-25,Average Tone,-1.0626
2019-04-26,Average Tone,-1.2943
2019-04-27,Average Tone,-0.955
2019-04-28,Average Tone,-1.7562
2019-04-29,Average Tone,-0.5156
2019-04-30,Average Tone,-0.625
2019-05-01,Average Tone,-1.2312
2019-05-02,Average Tone,-0.8702
2019-05-03,Average Tone,-0.6282
2019-05-04,Average Tone,-1.5723
2019-05-05,Average Tone,-1.2463
2019-05-06,Average Tone,-1.8192
2019-05-07,Average Tone,-1.0856
2019-05-08,Average Tone,-1.9352
2019-05-09,Average Tone,-1.4337
2019-05-10,Average Tone,-1.5978
2019-05-11,Average Tone,-4.2608
2019-05-12,Average Tone,-3.0186
2019-05-13,Average Tone,-1.568
2019-05-14,Average Tone,-2.156
2019-05-15,Average Tone,-1.048
2019-05-16,Average Tone,-2.1179
2019-05-17,Average Tone,0.5256
2019-05-18,Average Tone,0.711
2019-05-19,Average Tone,-0.8154
2019-05-20,Average Tone,-1.5853
2019-05-21,Average Tone,-1.4602
2019-05-22,Average Tone,-1.0204
2019-05-23,Average Tone,-1.1758
2019-05-24,Average Tone,-0.9046
2019-05-25,Average Tone,-1.3152
2019-05-26,Average Tone,-1.1602
2019-05-27,Average Tone,-0.806
2019-05-28,Average Tone,-1.7181
2019-05-29,Average Tone,-1.3304
2019-05-30,Average Tone,-1.2922
2019-05-31,Average Tone,-2.014
2019-06-01,Average Tone,-1.9279
2019-06-02,Average Tone,-1.3996
2019-06-03,Average Tone,-0.1749
2019-06-04,Average Tone,-1.2546
2019-06-05,Average Tone,-0.8185
2019-06-06,Average Tone,-1.0181
2019-06-07,Average Tone,-1.3972
2019-06-08,Average Tone,-1.265
2019-06-09,Average Tone,-3.4459
2019-06-10,Average Tone,-1.8505
2019-06-11,Average Tone,-1.4961
2019-06-12,Average Tone,-3.5059
2019-06-13,Average Tone,-2.3824
2019-06-14,Average Tone,-1.2424
2019-06-15,Average Tone,-6.3556
2019-06-16,Average Tone,-5.8394
2019-06-17,Average Tone,-2.2046
2019-06-18,Average Tone,-2.0032
2019-06-19,Average Tone,-1.4918
2019-06-20,Average Tone,-0.8527
2019-06-21,Average Tone,-0.6229
2019-06-22,Average Tone,-4.2342
2019-06-23,Average Tone,-2.4581
2019-06-24,Average Tone,-2.2729
2019-06-25,Average Tone,-1.164
2019-06-26,Average Tone,-1.3551
2019-06-27,Average Tone,-0.3229
2019-06-28,Average Tone,-0.8722
2019-06-29,Average Tone,-1.3856
2019-06-30,Average Tone,-1.4618
2019-07-01,Average Tone,-2.903
2019-07-02,Average Tone,-3.8354
2019-07-03,Average Tone,-1.8882
2019-07-04,Average Tone,-2.1283
2019-07-05,Average Tone,-1.3667
2019-07-06,Average Tone,-1.5239
2019-07-07,Average Tone,-2.9826
2019-07-08,Average Tone,-0.759
2019-07-09,Average Tone,-3.7161
2019-07-10,Average Tone,-1.3209
2019-07-11,Average Tone,-1.71
2019-07-12,Average Tone,0.6155
2019-07-13,Average Tone,-2.2247
2019-07-14,Average Tone,-4.596
2019-07-15,Average Tone,-1.7659
2019-07-16,Average Tone,-0.8751
2019-07-17,Average Tone,-1.8894
2019-07-18,Average Tone,-0.4827
2019-07-19,Average Tone,-1.8493
2019-07-20,Average Tone,-5.4234
2019-07-21,Average Tone,-4.1464
2019-07-22,Average Tone,-4.2238
2019-07-23,Average Tone,-1.4972
2019-07-24,Average Tone,-1.7695
2019-07-25,Average Tone,-1.0798
2019-07-26,Average Tone,-1.4856
2019-07-27,Average Tone,-6.3996
2019-07-28,Average Tone,-6.5287
2019-07-29,Average Tone,-1.7332
2019-07-30,Average Tone,-1.8003
2019-07-31,Average Tone,-2.9082
2019-08-01,Average Tone,-1.617
2019-08-02,Average Tone,-1.8113
2019-08-03,Average Tone,-6.0517
2019-08-04,Average Tone,-5.1931
2019-08-05,Average Tone,-3.4951
2019-08-06,Average Tone,-3.86
2019-08-07,Average Tone,-1.7362
2019-08-08,Average Tone,-2.0322
2019-08-09,Average Tone,-2.003
2019-08-10,Average Tone,-5.3077
2019-08-11,Average Tone,-5.0751
2019-08-12,Average Tone,-3.6665
2019-08-13,Average Tone,-4.6844
2019-08-14,Average Tone,-3.0135
2019-08-15,Average Tone,-2.4103
2019-08-16,Average Tone,-3.4018
2019-08-17,Average Tone,-2.5941
2019-08-18,Average Tone,-3.8721
2019-08-19,Average Tone,-1.9732
2019-08-20,Average Tone,-1.9904
2019-08-21,Average Tone,-1.2696
2019-08-22,Average Tone,-1.4578
2019-08-23,Average Tone,-1.929
2019-08-24,Average Tone,-2.891
2019-08-25,Average Tone,-2.7629
2019-08-26,Average Tone,-1.5902
2019-08-27,Average Tone,-1.677
2019-08-28,Average Tone,-0.913
2019-08-29,Average Tone,-0.8584
2019-08-30,Average Tone,-3.4636
2019-08-31,Average Tone,-5.5005
2019-09-01,Average Tone,-5.344
2019-09-02,Average Tone,-2.1844
2019-09-03,Average Tone,-2.9813
2019-09-04,Average Tone,-2.9703
2019-09-05,Average Tone,-1.4253
2019-09-06,Average Tone,-1.7615
2019-09-07,Average Tone,-5.9758
2019-09-08,Average Tone,-4.4828
2019-09-09,Average Tone,-2.5471
2019-09-10,Average Tone,-1.1842
2019-09-11,Average Tone,-1.6284
2019-09-12,Average Tone,-1.6839
2019-09-13,Average Tone,-0.7291
2019-09-14,Average Tone,-3.134
2019-09-15,Average Tone,-3.8082
2019-09-16,Average Tone,-2.4791
2019-09-17,Average Tone,-1.0523
2019-09-18,Average Tone,-2.1682
2019-09-19,Average Tone,-1.6228
2019-09-20,Average Tone,-0.6341
2019-09-21,Average Tone,-5.1731
2019-09-22,Average Tone,-4.6554
2019-09-23,Average Tone,-1.287
2019-09-24,Average Tone,-1.063
2019-09-25,Average Tone,0.1694
2019-09-26,Average Tone,-1.4372
2019-09-27,Average Tone,-0.3031
2019-09-28,Average Tone,-3.4879
2019-09-29,Average Tone,-3.6059
2019-09-30,Average Tone,-1.7117
2019-10-01,Average Tone,-2.5158
2019-10-02,Average Tone,-2.4492
2019-10-03,Average Tone,-2.9012
2019-10-04,Average Tone,-5.0568
2019-10-05,Average Tone,-6.0351
2019-10-06,Average Tone,-4.467
2019-10-07,Average Tone,-2.1472
2019-10-08,Average Tone,-2.612
2019-10-09,Average Tone,-1.4073
2019-10-10,Average Tone,-1.4444
2019-10-11,Average Tone,-1.235
2019-10-12,Average Tone,-0.9195
2019-10-13,Average Tone,-3.6998
2019-10-14,Average Tone,-1.9357
2019-10-15,Average Tone,-0.637
2019-10-16,Average Tone,-0.7059
2019-10-17,Average Tone,-3.0189
2019-10-18,Average Tone,-1.5625
2019-10-19,Average Tone,-5.4833
2019-10-20,Average Tone,-6.742
2019-10-21,Average Tone,-2.3521
2019-10-22,Average Tone,-0.1979
2019-10-23,Average Tone,-2.9784
2019-10-24,Average Tone,-0.8457
2019-10-25,Average Tone,-2.4953
2019-10-26,Average Tone,-2.68
2019-10-27,Average Tone,-4.634
2019-10-28,Average Tone,-0.9515
2019-10-29,Average Tone,-1.9171
2019-10-30,Average Tone,-1.7294
2019-10-31,Average Tone,-1.2595
2019-11-01,Average Tone,-0.9969
2019-11-02,Average Tone,-8.2074
2019-11-03,Average Tone,-4.7076
2019-11-04,Average Tone,0.3666
2019-11-05,Average Tone,0.0095
2019-11-06,Average Tone,0.5629
2019-11-07,Average Tone,0.7322
2019-11-08,Average Tone,0.6941
2019-11-09,Average Tone,0.4071
2019-11-10,Average Tone,0.6328
2019-11-11,Average Tone,-0.3948
2019-11-12,Average Tone,-0.4641
2019-11-13,Average Tone,-0.436
2019-11-14,Average Tone,0.2307
2019-11-15,Average Tone,0.0219
2019-11-16,Average Tone,0.6444
2019-11-17,Average Tone,0.3131
2019-11-18,Average Tone,0.2468
2019-11-19,Average Tone,0.276
2019-11-20,Average Tone,0.3834
2019-11-21,Average Tone,0.369
2019-11-22,Average Tone,0.4794
2019-11-23,Average Tone,0.6916
2019-11-24,Average Tone,0.6806
2019-11-25,Average Tone,0.5151
2019-11-26,Average Tone,0.7575
2019-11-27,Average Tone,0.5654
2019-11-28,Average Tone,0.5781
2019-11-29,Average Tone,0.6289
2019-11-30,Average Tone,0.6841
2019-12-01,Average Tone,0.4364
2019-12-02,Average Tone,0.3796
2019-12-03,Average Tone,0.5376
2019-12-04,Average Tone,0.6702
2019-12-05,Average Tone,0.7818
2019-12-06,Average Tone,0.5661
2019-12-07,Average Tone,0.5981
2019-12-08,Average Tone,0.6136
2019-12-09,Average Tone,0.5219
2019-12-10,Average Tone,0.5889
2019-12-11,Average Tone,0.6312
2019-12-12,Average Tone,0.7292
2019-12-13,Average Tone,0.683
2019-12-14,Average Tone,0.9602
2019-12-15,Average Tone,0.9398
2019-12-16,Average Tone,0.7659
2019-12-17,Average Tone,0.887
2019-12-18,Average Tone,0.7646
2019-12-19,Average Tone,0.4617
2019-12-20,Average Tone,0.9405
2019-12-21,Average Tone,0.849
2019-12-22,Average Tone,0.5281
2019-12-23,Average Tone,0.8174
2019-12-24,Average Tone,0.8839
2019-12-25,Average Tone,0.9158
2019-12-26,Average Tone,0.1667
2019-12-27,Average Tone,-0.398
2019-12-28,Average Tone,-0.4719
2019-12-29,Average Tone,-0.5316
2019-12-30,Average Tone,-1.918
2019-12-31,Average Tone,-2.6288
2020-01-01,Average Tone,-2.2871
2020-01-02,Average Tone,0.1283
2020-01-03,Average Tone,0.2255
2020-01-04,Average Tone,0.2797
2020-01-05,Average Tone,0.8991
2020-01-06,Average Tone,0.9001
2020-01-07,Average Tone,0.7214
2020-01-08,Average Tone,0.9181
2020-01-09,Average Tone,0.8232
2020-01-10,Average Tone,0.9292
2020-01-11,Average Tone,0.8233
2020-01-12,Average Tone,0.3134
2020-01-13,Average Tone,-1.8996
2020-01-14,Average Tone,-0.112
2020-01-15,Average Tone,-0.954
2020-01-16,Average Tone,-0.5834
2020-01-17,Average Tone,-1.0863
2020-01-18,Average Tone,-2.4942
2020-01-19,Average Tone,-4.2151
2020-01-20,Average Tone,-2.7479
2020-01-21,Average Tone,-3.772
2020-01-22,Average Tone,-2.1821
2020-01-23,Average Tone,-2.4138
2020-01-24,Average Tone,-3.07
2020-01-25,Average Tone,-3.2427
2020-01-26,Average Tone,-2.2156
2020-01-27,Average Tone,-2.8864
2020-01-28,Average Tone,-2.5463
2020-01-29,Average Tone,-2.6553
2020-01-30,Average Tone,-2.1694
2020-01-31,Average Tone,-3.045
2020-02-01,Average Tone,-2.8977
2020-02-02,Average Tone,-2.9359
2020-02-03,Average Tone,-2.6705
2020-02-04,Average Tone,-2.8562
2020-02-05,Average Tone,-2.4994
2020-02-06,Average Tone,-2.5505
2020-02-07,Average Tone,-2.9481
2020-02-08,Average Tone,-3.1218
2020-02-09,Average Tone,-2.3676
2020-02-10,Average Tone,-2.4608
2020-02-11,Average Tone,-2.3155
2020-02-12,Average Tone,-2.2514
2020-02-13,Average Tone,-2.5887
2020-02-14,Average Tone,-2.939
2020-02-15,Average Tone,-2.6175
2020-02-16,Average Tone,-2.703
2020-02-17,Average Tone,-2.994
2020-02-18,Average Tone,-2.5998
2020-02-19,Average Tone,-2.8416
2020-02-20,Average Tone,-3.0111
2020-02-21,Average Tone,-2.5021
2020-02-22,Average Tone,-2.2518
2020-02-23,Average Tone,-3.9726
2020-02-24,Average Tone,-2.9897
2020-02-25,Average Tone,-3.2637
2020-02-26,Average Tone,-3.2958
2020-02-27,Average Tone,-3.2431
2020-02-28,Average Tone,-3.3119
2020-02-29,Average Tone,-4.7263
2020-03-01,Average Tone,-3.0625
2020-03-02,Average Tone,-3.0962
2020-03-03,Average Tone,-3.0464
2020-03-04,Average Tone,-2.6019
2020-03-05,Average Tone,-2.5509
2020-03-06,Average Tone,-3.1502
2020-03-07,Average Tone,-3.8838
2020-03-08,Average Tone,-4.4413
2020-03-09,Average Tone,-3.5829
2020-03-10,Average Tone,-3.2754
2020-03-11,Average Tone,-3.7669
2020-03-12,Average Tone,-3.7041
2020-03-13,Average Tone,-3.1612
2020-03-14,Average Tone,-3.029
2020-03-15,Average Tone,-2.6513
2020-03-16,Average Tone,-2.4669
2020-03-17,Average Tone,-3.5251
2020-03-18,Average Tone,-3.1495
2020-03-19,Average Tone,-3.0504
2020-03-20,Average Tone,-3.2716
2020-03-21,Average Tone,-3.9051
2020-03-22,Average Tone,-3.2616
2020-03-23,Average Tone,-3.0196
2020-03-24,Average Tone,-3.0507
2020-03-25,Average Tone,-2.3584
2020-03-26,Average Tone,-2.8206
2020-03-27,Average Tone,-2.9657
2020-03-28,Average Tone,-3.4908
2020-03-29,Average Tone,-4.6559
2020-03-30,Average Tone,-2.5143
2020-03-31,Average Tone,-3.3035
2020-04-01,Average Tone,-2.7633
2020-04-02,Average Tone,-2.896
2020-04-03,Average Tone,-2.22
2020-04-04,Average Tone,-3.6554
2020-04-05,Average Tone,-3.6467
2020-04-06,Average Tone,-2.4733
2020-04-07,Average Tone,-2.8287
2020-04-08,Average Tone,-2.3919
2020-04-09,Average Tone,-0.9822
2020-04-10,Average Tone,-2.2918
2020-04-11,Average Tone,-4.0129
2020-04-12,Average Tone,-1.812
2020-04-13,Average Tone,-2.1514
2020-04-14,Average Tone,-1.8398
2020-04-15,Average Tone,-1.7651
2020-04-16,Average Tone,-2.272
2020-04-17,Average Tone,-3.4913
2020-04-18,Average Tone,-3.5561
2020-04-19,Average Tone,-2.1343
2020-04-20,Average Tone,-2.3802
2020-04-21,Average Tone,-2.2088
2020-04-22,Average Tone,-2.1065
2020-04-23,Average Tone,-2.0886
2020-04-24,Average Tone,-1.9614
2020-04-25,Average Tone,-3.023
2020-04-26,Average Tone,-3.2789
2020-04-27,Average Tone,-2.3229
2020-04-28,Average Tone,-1.7435
2020-04-29,Average Tone,-1.9216
2020-04-30,Average Tone,-2.5562
2020-05-01,Average Tone,-3.1782
2020-05-02,Average Tone,-2.2959
2020-05-03,Average Tone,-2.3139
2020-05-04,Average Tone,-2.8381
2020-05-05,Average Tone,-2.5888
2020-05-06,Average Tone,-2.0366
2020-05-07,Average Tone,-2.7041
2020-05-08,Average Tone,-2.66
2020-05-09,Average Tone,-2.9364
2020-05-10,Average Tone,-3.2417
2020-05-11,Average Tone,-1.9378
2020-05-12,Average Tone,-1.8381
2020-05-13,Average Tone,-2.6795
2020-05-14,Average Tone,-2.307
2020-05-15,Average Tone,-3.3946
2020-05-16,Average Tone,-2.3995
2020-05-17,Average Tone,-2.0785
2020-05-18,Average Tone,-2.4818
2020-05-19,Average Tone,-1.8474
2020-05-20,Average Tone,-1.1326
2020-05-21,Average Tone,-2.2161
2020-05-22,Average Tone,-2.556
2020-05-23,Average Tone,-3.3202
2020-05-24,Average Tone,-3.5045
2020-05-25,Average Tone,-2.5865
2020-05-26,Average Tone,-1.9016
2020-05-27,Average Tone,-1.6476
2020-05-28,Average Tone,-2.4994
2020-05-29,Average Tone,-2.3073
2020-05-30,Average Tone,-4.0476
2020-05-31,Average Tone,-0.9532
2020-06-01,Average Tone,-2.028
2020-06-02,Average Tone,-1.7897
2020-06-03,Average Tone,-2.6106
2020-06-04,Average Tone,-2.5528
2020-06-05,Average Tone,-1.6175
2020-06-06,Average Tone,-2.213
2020-06-07,Average Tone,-2.3076
2020-06-08,Average Tone,-1.577
2020-06-09,Average Tone,-2.6853
2020-06-10,Average Tone,-2.7124
2020-06-11,Average Tone,-1.8124
2020-06-12,Average Tone,-2.1069
2020-06-13,Average Tone,-4.1532
2020-06-14,Average Tone,-2.5791
2020-06-15,Average Tone,-2.5011
2020-06-16,Average Tone,-3.0107
2020-06-17,Average Tone,-2.6805
2020-06-18,Average Tone,-2.9153
2020-06-19,Average Tone,-2.2165
2020-06-20,Average Tone,-4.026
2020-06-21,Average Tone,-2.3464
2020-06-22,Average Tone,-2.0319
2020-06-23,Average Tone,-1.4564
2020-06-24,Average Tone,-2.1862
2020-06-25,Average Tone,-2.6596
2020-06-26,Average Tone,-1.7591
2020-06-27,Average Tone,-2.7989
2020-06-28,Average Tone,-3.3177
2020-06-29,Average Tone,-1.7407
2020-06-30,Average Tone,-2.4949
2020-07-01,Average Tone,-3.0831
2020-07-02,Average Tone,-2.6527
2020-07-03,Average Tone,-2.1438
2020-07-04,Average Tone,-1.893
2020-07-05,Average Tone,-1.8601
2020-07-06,Average Tone,-3.1748
2020-07-07,Average Tone,-2.5064
2020-07-08,Average Tone,-1.3862
2020-07-09,Average Tone,-1.4646
2020-07-10,Average Tone,-2.245
2020-07-11,Average Tone,-2.8831
2020-07-12,Average Tone,-4.1698
2020-07-13,Average Tone,-2.3779
2020-07-14,Average Tone,-2.8138
2020-07-15,Average Tone,-2.8719
2020-07-16,Average Tone,-2.661
2020-07-17,Average Tone,-2.0309
2020-07-18,Average Tone,-3.6826
2020-07-19,Average Tone,-3.2095
2020-07-20,Average Tone,-3.6677
2020-07-21,Average Tone,-2.596
2020-07-22,Average Tone,-2.3453
2020-07-23,Average Tone,-2.1725
2020-07-24,Average Tone,-1.8514
2020-07-25,Average Tone,-4.4494
2020-07-26,Average Tone,-2.8133
2020-07-27,Average Tone,-1.9256
2020-07-28,Average Tone,-1.3131
2020-07-29,Average Tone,-1.9919
2020-07-30,Average Tone,-1.3003
2020-07-31,Average Tone,-1.9227
2020-08-01,Average Tone,-2.5081
2020-08-02,Average Tone,-1.5582
2020-08-03,Average Tone,-2.2125
2020-08-04,Average Tone,-0.7774
2020-08-05,Average Tone,-1.6799
2020-08-06,Average Tone,-0.8113
2020-08-07,Average Tone,-1.892
2020-08-08,Average Tone,-3.1866
2020-08-09,Average Tone,-2.3313
2020-08-10,Average Tone,-3.364
2020-08-11,Average Tone,-1.5416
2020-08-12,Average Tone,-1.0787
2020-08-13,Average Tone,-1.8821
2020-08-14,Average Tone,-1.2214
2020-08-15,Average Tone,-2.4012
2020-08-16,Average Tone,-2.0361
2020-08-17,Average Tone,-1.6035
2020-08-18,Average Tone,-2.1482
2020-08-19,Average Tone,-1.4243
2020-08-20,Average Tone,-1.3349
2020-08-21,Average Tone,-1.3547
2020-08-22,Average Tone,0.7634
2020-08-23,Average Tone,-1.7291
2020-08-24,Average Tone,-0.9353
2020-08-25,Average Tone,-1.1827
2020-08-26,Average Tone,-1.6365
2020-08-27,Average Tone,-1.6619
2020-08-28,Average Tone,-1.2303
2020-08-29,Average Tone,-3.2182
2020-08-30,Average Tone,-1.9969
2020-08-31,Average Tone,-1.9621
2020-09-01,Average Tone,-2.2797
2020-09-02,Average Tone,-1.87
2020-09-03,Average Tone,-1.3044
2020-09-04,Average Tone,-0.6888
2020-09-05,Average Tone,-0.7632
2020-09-06,Average Tone,-3.0919
2020-09-07,Average Tone,-1.4959
2020-09-08,Average Tone,-2.9362
2020-09-09,Average Tone,-3.1926
2020-09-10,Average Tone,-1.4489
2020-09-11,Average Tone,-1.6111
2020-09-12,Average Tone,-1.2849
2020-09-13,Average Tone,-2.1435
2020-09-14,Average Tone,-1.2076
2020-09-15,Average Tone,-1.868
2020-09-16,Average Tone,0.3984
2020-09-17,Average Tone,-1.8228
2020-09-18,Average Tone,-2.3049
2020-09-19,Average Tone,-1.3768
2020-09-20,Average Tone,-2.9882
2020-09-21,Average Tone,-2.399
2020-09-22,Average Tone,-2.6352
2020-09-23,Average Tone,-1.7142
2020-09-24,Average Tone,-0.8454
2020-09-25,Average Tone,-1.2221
2020-09-26,Average Tone,-2.097
2020-09-27,Average Tone,-3.3989
2020-09-28,Average Tone,0.1481
2020-09-29,Average Tone,-2.2691
2020-09-30,Average Tone,-1.4361
2020-10-01,Average Tone,-1.5937
2020-10-02,Average Tone,-1.3997
2020-10-03,Average Tone,-1.7746
2020-10-04,Average Tone,-1.4252
2020-10-05,Average Tone,-0.4872
2020-10-06,Average Tone,-1.1218
2020-10-07,Average Tone,-1.3219
2020-10-08,Average Tone,-1.6691
2020-10-09,Average Tone,-2.1298
2020-10-10,Average Tone,-2.6681
2020-10-11,Average Tone,-1.4723
2020-10-12,Average Tone,-1.0355
2020-10-13,Average Tone,-1.7205
2020-10-14,Average Tone,-1.7477
2020-10-15,Average Tone,-1.4299
2020-10-16,Average Tone,-2.3237
2020-10-17,Average Tone,-2.0303
2020-10-18,Average Tone,-2.5189
2020-10-19,Average Tone,-2.3989
2020-10-21,Average Tone,-1.6355
2020-10-22,Average Tone,-1.2137
2020-10-23,Average Tone,-0.9691
2020-10-24,Average Tone,-1.7807
2020-10-25,Average Tone,-1.8512
2020-10-26,Average Tone,-0.7081
2020-10-27,Average Tone,-0.925
2020-10-28,Average Tone,-1.4596
2020-10-29,Average Tone,-1.6633
2020-10-30,Average Tone,-1.0481
2020-10-31,Average Tone,-1.71
2020-11-01,Average Tone,-2.8216
2020-11-02,Average Tone,-0.0994
2020-11-03,Average Tone,-1.5419
2020-11-04,Average Tone,-1.1484
2020-11-05,Average Tone,-2.0668
2020-11-06,Average Tone,-1.1082
2020-11-07,Average Tone,-2.8144
2020-11-08,Average Tone,0.7342
2020-11-09,Average Tone,-0.9772
2020-11-10,Average Tone,-0.8565
2020-11-11,Average Tone,-2.8074
2020-11-12,Average Tone,-1.9328
2020-11-13,Average Tone,-1.9063
2020-11-14,Average Tone,-0.461
2020-11-15,Average Tone,1.5878
2020-11-16,Average Tone,0.1398
2020-11-17,Average Tone,-0.601
2020-11-18,Average Tone,-0.7647
2020-11-19,Average Tone,-1.7286
2020-11-20,Average Tone,-0.8879
2020-11-21,Average Tone,0.6705
2020-11-22,Average Tone,-1.2447
2020-11-23,Average Tone,-1.0429
2020-11-24,Average Tone,-1.3614
2020-11-25,Average Tone,-1.8803
2020-11-26,Average Tone,-1.2351
2020-11-27,Average Tone,-1.3802
2020-11-28,Average Tone,-1.4903
2020-11-29,Average Tone,-1.2274
2020-11-30,Average Tone,-1.6929
2020-12-01,Average Tone,-0.5357
2020-12-02,Average Tone,-2.5167
2020-12-03,Average Tone,-2.4346
2020-12-04,Average Tone,-0.9949
2020-12-05,Average Tone,-0.7017
2020-12-06,Average Tone,-0.649
2020-12-07,Average Tone,-0.7968
2020-12-08,Average Tone,-0.8196
2020-12-09,Average Tone,-2.9899
2020-12-10,Average Tone,-1.6533
2020-12-11,Average Tone,-1.8436
2020-12-12,Average Tone,-1.4694
2020-12-13,Average Tone,-1.1245
2020-12-14,Average Tone,-1
2020-12-15,Average Tone,-0.8394
2020-12-16,Average Tone,-1.022
2020-12-17,Average Tone,-0.3644
2020-12-18,Average Tone,-0.7467
2020-12-19,Average Tone,-0.1181
2020-12-20,Average Tone,-1.1701
2020-12-21,Average Tone,-1.2587
2020-12-22,Average Tone,-1.4712
2020-12-23,Average Tone,-3.5394
2020-12-24,Average Tone,-2.7783
2020-12-25,Average Tone,-0.96
2020-12-26,Average Tone,-1.9178
2020-12-27,Average Tone,-2.5927
2020-12-28,Average Tone,-4.3988
2020-12-29,Average Tone,-2.6541
2020-12-30,Average Tone,-2.2627
2020-12-31,Average Tone,-1.2159
2021-01-01,Average Tone,-2.3148
2021-01-02,Average Tone,-1.9148
2021-01-03,Average Tone,-1.9979
2021-01-04,Average Tone,-1.0631
2021-01-05,Average Tone,-1.8531
2021-01-06,Average Tone,-2.4176
2021-01-07,Average Tone,-1.1783
2021-01-08,Average Tone,-2.2392
2021-01-09,Average Tone,-3.7194
2021-01-10,Average Tone,-3.8037
2021-01-11,Average Tone,-1.4182
2021-01-12,Average Tone,-3.0701
2021-01-13,Average Tone,-1.1892
2021-01-14,Average Tone,-2.2868
2021-01-15,Average Tone,-1.6688
2021-01-16,Average Tone,-1.8958
2021-01-17,Average Tone,-3.0421
2021-01-18,Average Tone,-1.799
2021-01-19,Average Tone,-1.21
2021-01-20,Average Tone,-1.2076
2021-01-21,Average Tone,-0.8242
2021-01-22,Average Tone,-1.5908
2021-01-23,Average Tone,-2.5215
2021-01-24,Average Tone,-2.0063
2021-01-25,Average Tone,-1.502
2021-01-26,Average Tone,-2.175
