Date,Series,Value
2019-01-13,Average Tone,-0.9146
2019-01-14,Average Tone,-1.485
2019-01-15,Average Tone,-1.0429
2019-01-16,Average Tone,-0.7247
2019-01-17,Average Tone,-1.1382
2019-01-18,Average Tone,-0.7569
2019-01-19,Average Tone,-0.6409
2019-01-20,Average Tone,-0.2618
2019-01-21,Average Tone,-0.9469
2019-01-22,Average Tone,-0.8653
2019-01-23,Average Tone,-0.9884
2019-01-24,Average Tone,-0.8011
2019-01-25,Average Tone,-0.2959
2019-01-26,Average Tone,-0.9926
2019-01-27,Average Tone,-1.2493
2019-01-28,Average Tone,0.5795
2019-01-29,Average Tone,-1.5214
2019-01-30,Average Tone,-0.679
2019-01-31,Average Tone,-0.2973
2019-02-01,Average Tone,-0.9028
2019-02-02,Average Tone,-1.1524
2019-02-03,Average Tone,-1.1433
2019-02-04,Average Tone,-0.5092
2019-02-05,Average Tone,-0.4167
2019-02-06,Average Tone,-0.3892
2019-02-07,Average Tone,-0.7998
2019-02-08,Average Tone,-0.8454
2019-02-09,Average Tone,-0.9064
2019-02-10,Average Tone,-0.448
2019-02-11,Average Tone,-0.4786
2019-02-12,Average Tone,-0.84
2019-02-13,Average Tone,-0.63
2019-02-14,Average Tone,-0.7174
2019-02-15,Average Tone,-1.0035
2019-02-16,Average Tone,-0.4611
2019-02-17,Average Tone,-0.7814
2019-02-18,Average Tone,-0.5014
2019-02-19,Average Tone,-0.5091
2019-02-20,Average Tone,-0.657
2019-02-21,Average Tone,-0.4896
2019-02-22,Average Tone,-0.5832
2019-02-23,Average Tone,-0.3784
2019-02-24,Average Tone,0.0353
2019-02-25,Average Tone,-0.3042
2019-02-26,Average Tone,0.0308
2019-02-27,Average Tone,-0.6126
2019-02-28,Average Tone,-0.5915
2019-03-01,Average Tone,-0.5901
2019-03-02,Average Tone,-0.922
2019-03-03,Average Tone,-0.5726
2019-03-04,Average Tone,-0.6166
2019-03-05,Average Tone,-0.6946
2019-03-06,Average Tone,-1.0296
2019-03-07,Average Tone,-0.9935
2019-03-08,Average Tone,-1.0039
2019-03-09,Average Tone,-1.1419
2019-03-10,Average Tone,-0.8981
2019-03-11,Average Tone,-1.0749
2019-03-12,Average Tone,-0.7127
2019-03-13,Average Tone,-1.2373
2019-03-14,Average Tone,-1.5712
2019-03-15,Average Tone,-0.7673
2019-03-16,Average Tone,-0.485
2019-03-17,Average Tone,-0.8863
2019-03-18,Average Tone,-0.6374
2019-03-19,Average Tone,-0.5806
2019-03-20,Average Tone,-0.7203
2019-03-21,Average Tone,-0.7708
2019-03-22,Average Tone,-1.1542
2019-03-23,Average Tone,-1.0494
2019-03-24,Average Tone,-0.6279
2019-03-25,Average Tone,-0.4784
2019-03-26,Average Tone,-0.4783
2019-03-27,Average Tone,-0.6364
2019-03-28,Average Tone,-0.6756
2019-03-29,Average Tone,-0.3574
2019-03-30,Average Tone,-0.6284
2019-03-31,Average Tone,-1.2227
2019-04-01,Average Tone,-0.4191
2019-04-02,Average Tone,-0.7446
2019-04-03,Average Tone,-0.2779
2019-04-04,Average Tone,-0.5858
2019-04-05,Average Tone,-0.621
2019-04-06,Average Tone,-0.5076
2019-04-07,Average Tone,-0.3042
2019-04-08,Average Tone,-0.1047
2019-04-09,Average Tone,-0.8453
2019-04-10,Average Tone,-0.7781
2019-04-11,Average Tone,-0.7545
2019-04-12,Average Tone,-0.5884
2019-04-13,Average Tone,-0.7469
2019-04-14,Average Tone,-0.1512
2019-04-15,Average Tone,-0.3348
2019-04-16,Average Tone,-0.4591
2019-04-17,Average Tone,-0.1722
2019-04-18,Average Tone,0.0601
2019-04-19,Average Tone,-0.2708
2019-04-20,Average Tone,-0.642
2019-04-21,Average Tone,-0.5993
2019-04-22,Average Tone,-1.2351
2019-04-23,Average Tone,-0.7711
2019-04-24,Average Tone,-0.4584
2019-04-25,Average Tone,-0.2496
2019-04-26,Average Tone,-0.1897
2019-04-27,Average Tone,-0.7539
2019-04-28,Average Tone,-0.5415
2019-04-29,Average Tone,-0.9826
2019-04-30,Average Tone,-0.4208
2019-05-01,Average Tone,-0.0536
2019-05-02,Average Tone,-0.4158
2019-05-03,Average Tone,-0.7421
2019-05-04,Average Tone,-0.8433
2019-05-05,Average Tone,-0.4998
2019-05-06,Average Tone,-1.0044
2019-05-07,Average Tone,-0.9474
2019-05-08,Average Tone,-0.8256
2019-05-09,Average Tone,-0.8709
2019-05-10,Average Tone,-1.0405
2019-05-11,Average Tone,-1.3619
2019-05-12,Average Tone,-1.209
2019-05-13,Average Tone,-1.5736
2019-05-14,Average Tone,-1.4002
2019-05-15,Average Tone,-0.8082
2019-05-16,Average Tone,-1.3938
2019-05-17,Average Tone,-1.0646
2019-05-18,Average Tone,-1.4787
2019-05-19,Average Tone,-1.3515
2019-05-20,Average Tone,-1.065
2019-05-21,Average Tone,-0.9344
2019-05-22,Average Tone,-1.0206
2019-05-23,Average Tone,-1.2973
2019-05-24,Average Tone,-1.0206
2019-05-25,Average Tone,-1.3159
2019-05-26,Average Tone,-1.036
2019-05-27,Average Tone,-0.644
2019-05-28,Average Tone,-0.9248
2019-05-29,Average Tone,-0.9373
2019-05-30,Average Tone,-0.6374
2019-05-31,Average Tone,-1.1208
2019-06-01,Average Tone,-0.8861
2019-06-02,Average Tone,-1.3757
2019-06-03,Average Tone,-1.3284
2019-06-04,Average Tone,-1.097
2019-06-05,Average Tone,-1.0621
2019-06-06,Average Tone,-0.9141
2019-06-07,Average Tone,-0.8215
2019-06-08,Average Tone,-1.3927
2019-06-09,Average Tone,-1.7316
2019-06-10,Average Tone,-1.3305
2019-06-11,Average Tone,-0.9354
2019-06-12,Average Tone,-1.6241
2019-06-13,Average Tone,-1.8541
2019-06-14,Average Tone,-1.4522
2019-06-15,Average Tone,-2.2442
2019-06-16,Average Tone,-2.2317
2019-06-17,Average Tone,-1.4846
2019-06-18,Average Tone,-1.1013
2019-06-19,Average Tone,-0.7912
2019-06-20,Average Tone,-0.4768
2019-06-21,Average Tone,-1.2199
2019-06-22,Average Tone,-1.2766
2019-06-23,Average Tone,-1.4249
2019-06-24,Average Tone,-1.2773
2019-06-25,Average Tone,-0.8117
2019-06-26,Average Tone,-1.3233
2019-06-27,Average Tone,-0.4206
2019-06-28,Average Tone,-0.5328
2019-06-29,Average Tone,-0.6715
2019-06-30,Average Tone,-0.1723
2019-07-01,Average Tone,-1.1449
2019-07-02,Average Tone,-1.2002
2019-07-03,Average Tone,-1.1343
2019-07-04,Average Tone,-1.1825
2019-07-05,Average Tone,-1.2245
2019-07-06,Average Tone,-1.0307
2019-07-07,Average Tone,-1.4944
2019-07-08,Average Tone,-0.8137
2019-07-09,Average Tone,-0.9985
2019-07-10,Average Tone,-0.8417
2019-07-11,Average Tone,-0.884
2019-07-12,Average Tone,-0.5952
2019-07-13,Average Tone,-0.4421
2019-07-14,Average Tone,-0.6928
2019-07-15,Average Tone,-1.4515
2019-07-16,Average Tone,-1.1597
2019-07-17,Average Tone,-0.7209
2019-07-18,Average Tone,-1.2773
2019-07-19,Average Tone,-0.7751
2019-07-20,Average Tone,-1.051
2019-07-21,Average Tone,-1.98
2019-07-22,Average Tone,-0.7451
2019-07-23,Average Tone,-1.1862
2019-07-24,Average Tone,-0.9113
2019-07-25,Average Tone,-0.4646
2019-07-26,Average Tone,-0.8115
2019-07-27,Average Tone,-1.37
2019-07-28,Average Tone,-1.224
2019-07-29,Average Tone,-1.2149
2019-07-30,Average Tone,-0.8931
2019-07-31,Average Tone,-0.8829
2019-08-01,Average Tone,-0.8652
2019-08-02,Average Tone,-1.3142
2019-08-03,Average Tone,-1.3394
2019-08-04,Average Tone,-1.4956
2019-08-05,Average Tone,-1.7035
2019-08-06,Average Tone,-1.7275
2019-08-07,Average Tone,-0.8506
2019-08-08,Average Tone,-0.994
2019-08-09,Average Tone,-1.2791
2019-08-10,Average Tone,-1.8866
2019-08-11,Average Tone,-1.4999
2019-08-12,Average Tone,-1.9533
2019-08-13,Average Tone,-2.1545
2019-08-14,Average Tone,-1.9279
2019-08-15,Average Tone,-1.8607
2019-08-16,Average Tone,-1.4193
2019-08-17,Average Tone,-1.3325
2019-08-18,Average Tone,-1.7301
2019-08-19,Average Tone,-1.527
2019-08-20,Average Tone,-1.4191
2019-08-21,Average Tone,-1.2866
2019-08-22,Average Tone,-1.3406
2019-08-23,Average Tone,-1.3536
2019-08-24,Average Tone,-1.5278
2019-08-25,Average Tone,-1.5208
2019-08-26,Average Tone,-1.2272
2019-08-27,Average Tone,-0.9623
2019-08-28,Average Tone,-0.9724
2019-08-29,Average Tone,-0.9395
2019-08-30,Average Tone,-1.2804
2019-08-31,Average Tone,-1.807
2019-09-01,Average Tone,-1.9659
2019-09-02,Average Tone,-1.2432
2019-09-03,Average Tone,-1.6269
2019-09-04,Average Tone,-1.7759
2019-09-05,Average Tone,-1.5288
2019-09-06,Average Tone,-1.0324
2019-09-07,Average Tone,-1.7592
2019-09-08,Average Tone,-1.0902
2019-09-09,Average Tone,-1.0372
2019-09-10,Average Tone,-0.9099
2019-09-11,Average Tone,-0.8443
2019-09-12,Average Tone,-0.4245
2019-09-13,Average Tone,-0.8014
2019-09-14,Average Tone,-1.0019
2019-09-15,Average Tone,-1.3282
2019-09-16,Average Tone,-1.0965
2019-09-17,Average Tone,-1.0184
2019-09-18,Average Tone,-1.3011
2019-09-19,Average Tone,-0.5476
2019-09-20,Average Tone,-0.8774
2019-09-21,Average Tone,-0.9563
2019-09-22,Average Tone,-1.254
2019-09-23,Average Tone,-1.0512
2019-09-24,Average Tone,-0.63
2019-09-25,Average Tone,-0.9041
2019-09-26,Average Tone,-0.7199
2019-09-27,Average Tone,-0.5556
2019-09-28,Average Tone,-0.8304
2019-09-29,Average Tone,-1.0473
2019-09-30,Average Tone,-1.0987
2019-10-01,Average Tone,-1.3022
2019-10-02,Average Tone,-1.4185
2019-10-03,Average Tone,-1.2803
2019-10-04,Average Tone,-1.6126
2019-10-05,Average Tone,-1.9344
2019-10-06,Average Tone,-1.6249
2019-10-07,Average Tone,-1.3243
2019-10-08,Average Tone,-1.4823
2019-10-09,Average Tone,-0.695
2019-10-10,Average Tone,-1.0428
2019-10-11,Average Tone,-0.7299
2019-10-12,Average Tone,-1.3893
2019-10-13,Average Tone,-1.1747
2019-10-14,Average Tone,-0.7682
2019-10-15,Average Tone,-0.8576
2019-10-16,Average Tone,-1.0446
2019-10-17,Average Tone,-0.3377
2019-10-18,Average Tone,-0.7901
2019-10-19,Average Tone,-1.5768
2019-10-20,Average Tone,-2.2262
2019-10-21,Average Tone,-0.7869
2019-10-22,Average Tone,0.2364
2019-10-23,Average Tone,-1.0093
2019-10-24,Average Tone,-0.7736
2019-10-25,Average Tone,-0.8857
2019-10-26,Average Tone,-0.6479
2019-10-27,Average Tone,-0.9959
2019-10-28,Average Tone,-0.2421
2019-10-29,Average Tone,-0.266
2019-10-30,Average Tone,-0.9583
2019-10-31,Average Tone,-0.3645
2019-11-01,Average Tone,-0.2955
2019-11-02,Average Tone,-1.0533
2019-11-03,Average Tone,-1.3641
2019-11-04,Average Tone,-0.6745
2019-11-05,Average Tone,-0.5057
2019-11-06,Average Tone,-0.3884
2019-11-07,Average Tone,-0.4672
2019-11-08,Average Tone,-1.3306
2019-11-09,Average Tone,-1.284
2019-11-10,Average Tone,-0.3888
2019-11-11,Average Tone,-0.6789
2019-11-12,Average Tone,-0.9063
2019-11-13,Average Tone,-0.5327
2019-11-14,Average Tone,-1.1849
2019-11-15,Average Tone,-0.9844
2019-11-16,Average Tone,-1.3085
2019-11-17,Average Tone,-1.4727
2019-11-18,Average Tone,-1.0349
2019-11-19,Average Tone,-1.1768
2019-11-20,Average Tone,-0.8567
2019-11-21,Average Tone,-0.6893
2019-11-22,Average Tone,-0.3543
2019-11-23,Average Tone,-1.0985
2019-11-24,Average Tone,-1.2163
2019-11-25,Average Tone,-0.8534
2019-11-26,Average Tone,-0.9951
2019-11-27,Average Tone,-0.6912
2019-11-28,Average Tone,-0.32
2019-11-29,Average Tone,-0.6593
2019-11-30,Average Tone,-0.8248
2019-12-01,Average Tone,-1.7342
2019-12-02,Average Tone,-1.0256
2019-12-03,Average Tone,-0.8486
2019-12-04,Average Tone,-0.5827
2019-12-05,Average Tone,-0.5642
2019-12-06,Average Tone,-0.6309
2019-12-07,Average Tone,-0.4706
2019-12-08,Average Tone,-0.8452
2019-12-09,Average Tone,-0.548
2019-12-10,Average Tone,-0.8712
2019-12-11,Average Tone,-1.0256
2019-12-12,Average Tone,-0.9045
2019-12-13,Average Tone,-0.1255
2019-12-14,Average Tone,-0.937
2019-12-15,Average Tone,-0.4754
2019-12-16,Average Tone,-0.7249
2019-12-17,Average Tone,-0.6986
2019-12-18,Average Tone,-0.8132
2019-12-19,Average Tone,-0.7144
2019-12-20,Average Tone,-0.432
2019-12-21,Average Tone,-0.9736
2019-12-22,Average Tone,-0.7785
2019-12-23,Average Tone,-0.8498
2019-12-24,Average Tone,-0.7223
2019-12-25,Average Tone,-1.1051
2019-12-26,Average Tone,-1.5514
2019-12-27,Average Tone,-0.8712
2019-12-28,Average Tone,-1.2101
2019-12-29,Average Tone,-1.0297
2019-12-30,Average Tone,-0.9838
2019-12-31,Average Tone,-1.2925
2020-01-01,Average Tone,-1.3876
2020-01-02,Average Tone,-1.0619
2020-01-03,Average Tone,-1.1076
2020-01-04,Average Tone,-1.3401
2020-01-05,Average Tone,-1.3532
2020-01-06,Average Tone,-0.8354
2020-01-07,Average Tone,-1.1204
2020-01-08,Average Tone,-1.2917
2020-01-09,Average Tone,-0.8323
2020-01-10,Average Tone,-0.995
2020-01-11,Average Tone,-0.9326
2020-01-12,Average Tone,-0.7523
2020-01-13,Average Tone,-1.3448
2020-01-14,Average Tone,-1.0963
2020-01-15,Average Tone,-1.1173
2020-01-16,Average Tone,-1.124
2020-01-17,Average Tone,-0.6608
2020-01-18,Average Tone,-1.3979
2020-01-19,Average Tone,-1.5227
2020-01-20,Average Tone,-1.3938
2020-01-21,Average Tone,-1.7719
2020-01-22,Average Tone,-1.4814
2020-01-23,Average Tone,-1.6589
2020-01-24,Average Tone,-1.4151
2020-01-25,Average Tone,-1.9717
2020-01-26,Average Tone,-1.4526
2020-01-27,Average Tone,-2.1234
2020-01-28,Average Tone,-2.1431
2020-01-29,Average Tone,-1.8465
2020-01-30,Average Tone,-2.2306
2020-01-31,Average Tone,-2.0889
2020-02-01,Average Tone,-2.1729
2020-02-02,Average Tone,-2.5229
2020-02-03,Average Tone,-2.2013
2020-02-04,Average Tone,-1.976
2020-02-05,Average Tone,-1.9605
2020-02-06,Average Tone,-1.7279
2020-02-07,Average Tone,-1.9993
2020-02-08,Average Tone,-2.3975
2020-02-09,Average Tone,-2.3539
2020-02-10,Average Tone,-2.3928
2020-02-11,Average Tone,-2.2255
2020-02-12,Average Tone,-1.9842
2020-02-13,Average Tone,-2.2653
2020-02-14,Average Tone,-2.117
2020-02-15,Average Tone,-2.382
2020-02-16,Average Tone,-2.5327
2020-02-17,Average Tone,-2.1631
2020-02-18,Average Tone,-2.3961
2020-02-19,Average Tone,-1.9945
2020-02-20,Average Tone,-2.6242
2020-02-21,Average Tone,-2.5071
2020-02-22,Average Tone,-2.9263
2020-02-23,Average Tone,-3.0178
2020-02-24,Average Tone,-2.3016
2020-02-25,Average Tone,-2.606
2020-02-26,Average Tone,-2.0289
2020-02-27,Average Tone,-2.2117
2020-02-28,Average Tone,-2.1401
2020-02-29,Average Tone,-2.6588
2020-03-01,Average Tone,-2.8195
2020-03-02,Average Tone,-2.4501
2020-03-03,Average Tone,-2.2858
2020-03-04,Average Tone,-2.2738
2020-03-05,Average Tone,-2.3329
2020-03-06,Average Tone,-2.2265
2020-03-07,Average Tone,-2.8762
2020-03-08,Average Tone,-2.8445
2020-03-09,Average Tone,-2.4314
2020-03-10,Average Tone,-2.4365
2020-03-11,Average Tone,-2.1645
2020-03-12,Average Tone,-2.8283
2020-03-13,Average Tone,-2.4718
2020-03-14,Average Tone,-2.2925
2020-03-15,Average Tone,-2.318
2020-03-16,Average Tone,-2.1044
2020-03-17,Average Tone,-2.3659
2020-03-18,Average Tone,-2.2994
2020-03-19,Average Tone,-2.063
2020-03-20,Average Tone,-2.2461
2020-03-21,Average Tone,-2.5061
2020-03-22,Average Tone,-2.7156
2020-03-23,Average Tone,-2.3319
2020-03-24,Average Tone,-2.3968
2020-03-25,Average Tone,-1.6917
2020-03-26,Average Tone,-2.5268
2020-03-27,Average Tone,-2.4512
2020-03-28,Average Tone,-2.3941
2020-03-29,Average Tone,-2.8423
2020-03-30,Average Tone,-2.3264
2020-03-31,Average Tone,-2.3189
2020-04-01,Average Tone,-2.2898
2020-04-02,Average Tone,-2.0743
2020-04-03,Average Tone,-2.0634
2020-04-04,Average Tone,-3.0015
2020-04-05,Average Tone,-2.7497
2020-04-06,Average Tone,-2.4057
2020-04-07,Average Tone,-1.9491
2020-04-08,Average Tone,-2.1428
2020-04-09,Average Tone,-2.1726
2020-04-10,Average Tone,-2.1618
2020-04-11,Average Tone,-2.7576
2020-04-12,Average Tone,-1.944
2020-04-13,Average Tone,-2.49
2020-04-14,Average Tone,-2.3365
2020-04-15,Average Tone,-1.9793
2020-04-16,Average Tone,-2.0374
2020-04-17,Average Tone,-1.9206
2020-04-18,Average Tone,-2.4611
2020-04-19,Average Tone,-2.6635
2020-04-20,Average Tone,-1.9419
2020-04-21,Average Tone,-2.0571
2020-04-22,Average Tone,-2.346
2020-04-23,Average Tone,-2.1597
2020-04-24,Average Tone,-1.524
2020-04-25,Average Tone,-1.2996
2020-04-26,Average Tone,-2.4099
2020-04-27,Average Tone,-1.5886
2020-04-28,Average Tone,-1.46
2020-04-29,Average Tone,-1.2525
2020-04-30,Average Tone,-1.5625
2020-05-01,Average Tone,-1.6142
2020-05-02,Average Tone,-1.7374
2020-05-03,Average Tone,-1.6133
2020-05-04,Average Tone,-1.8067
2020-05-05,Average Tone,-1.9341
2020-05-06,Average Tone,-1.6701
2020-05-07,Average Tone,-1.6946
2020-05-08,Average Tone,-1.2633
2020-05-09,Average Tone,-1.4942
2020-05-10,Average Tone,-2.1425
2020-05-11,Average Tone,-1.575
2020-05-12,Average Tone,-1.748
2020-05-13,Average Tone,-1.7922
2020-05-14,Average Tone,-1.635
2020-05-15,Average Tone,-1.9901
2020-05-16,Average Tone,-1.7062
2020-05-17,Average Tone,-2.5216
2020-05-18,Average Tone,-1.4996
2020-05-19,Average Tone,-1.5024
2020-05-20,Average Tone,-1.314
2020-05-21,Average Tone,-1.4997
2020-05-22,Average Tone,-1.4858
2020-05-23,Average Tone,-2.3097
2020-05-24,Average Tone,-2.3324
2020-05-25,Average Tone,-1.7143
2020-05-26,Average Tone,-1.759
2020-05-27,Average Tone,-1.7579
2020-05-28,Average Tone,-1.6767
2020-05-29,Average Tone,-1.0668
2020-05-30,Average Tone,-2.0105
2020-05-31,Average Tone,-1.5833
2020-06-01,Average Tone,-1.4917
2020-06-02,Average Tone,-1.1246
2020-06-03,Average Tone,-1.2247
2020-06-04,Average Tone,-1.6186
2020-06-05,Average Tone,-1.5095
2020-06-06,Average Tone,-1.5105
2020-06-07,Average Tone,-2.213
2020-06-08,Average Tone,-1.0241
2020-06-09,Average Tone,-1.2632
2020-06-10,Average Tone,-1.4362
2020-06-11,Average Tone,-1.4307
2020-06-12,Average Tone,-1.4274
2020-06-13,Average Tone,-2.1483
2020-06-14,Average Tone,-2.1982
2020-06-15,Average Tone,-1.5599
2020-06-16,Average Tone,-1.502
2020-06-17,Average Tone,-1.5956
2020-06-18,Average Tone,-1.3606
2020-06-19,Average Tone,-1.7816
2020-06-20,Average Tone,-1.5988
2020-06-21,Average Tone,-2.0996
2020-06-22,Average Tone,-1.3233
2020-06-23,Average Tone,-1.2235
2020-06-24,Average Tone,-1.1286
2020-06-25,Average Tone,-1.0532
2020-06-26,Average Tone,-1.7894
2020-06-27,Average Tone,-1.6743
2020-06-28,Average Tone,-2.1641
2020-06-29,Average Tone,-1.4511
2020-06-30,Average Tone,-1.6399
2020-07-01,Average Tone,-1.5614
2020-07-02,Average Tone,-1.9032
2020-07-03,Average Tone,-1.4423
2020-07-04,Average Tone,-1.521
2020-07-05,Average Tone,-1.9315
2020-07-06,Average Tone,-2.1059
2020-07-07,Average Tone,-1.8124
2020-07-08,Average Tone,-1.4532
2020-07-09,Average Tone,-1.6236
2020-07-10,Average Tone,-1.4416
2020-07-11,Average Tone,-1.5659
2020-07-12,Average Tone,-1.8342
2020-07-13,Average Tone,-2.2691
2020-07-14,Average Tone,-1.8439
2020-07-15,Average Tone,-1.0653
2020-07-16,Average Tone,-1.2942
2020-07-17,Average Tone,-1.2823
2020-07-18,Average Tone,-1.7601
2020-07-19,Average Tone,-1.1129
2020-07-20,Average Tone,-1.3601
2020-07-21,Average Tone,-1.6393
2020-07-22,Average Tone,-1.4175
2020-07-23,Average Tone,-1.2875
2020-07-24,Average Tone,-1.5898
2020-07-25,Average Tone,-1.9573
2020-07-26,Average Tone,-2.0883
2020-07-27,Average Tone,-1.3206
2020-07-28,Average Tone,-1.4329
2020-07-29,Average Tone,-1.4119
2020-07-30,Average Tone,-1.3327
2020-07-31,Average Tone,-1.0763
2020-08-01,Average Tone,-1.6551
2020-08-02,Average Tone,-1.4413
2020-08-03,Average Tone,-1.5699
2020-08-04,Average Tone,-1.661
2020-08-05,Average Tone,-1.3328
2020-08-06,Average Tone,-1.478
2020-08-07,Average Tone,-1.4245
2020-08-08,Average Tone,-1.9867
2020-08-09,Average Tone,-1.5297
2020-08-10,Average Tone,-1.6683
2020-08-11,Average Tone,-1.9063
2020-08-12,Average Tone,-1.291
2020-08-13,Average Tone,-1.5554
2020-08-14,Average Tone,-1.6982
2020-08-15,Average Tone,-1.5842
2020-08-16,Average Tone,-1.4731
2020-08-17,Average Tone,-1.2071
2020-08-18,Average Tone,-1.3392
2020-08-19,Average Tone,-1.1431
2020-08-20,Average Tone,-1.4871
2020-08-21,Average Tone,-0.9956
2020-08-22,Average Tone,-2.0112
2020-08-23,Average Tone,-1.1581
2020-08-24,Average Tone,-0.8253
2020-08-25,Average Tone,-1.0128
2020-08-26,Average Tone,-1.038
2020-08-27,Average Tone,-1.063
2020-08-28,Average Tone,-0.8004
2020-08-29,Average Tone,-1.3282
2020-08-30,Average Tone,-0.8482
2020-08-31,Average Tone,-0.9351
2020-09-01,Average Tone,-1.0126
2020-09-02,Average Tone,-0.883
2020-09-03,Average Tone,-1.0942
2020-09-04,Average Tone,-0.6251
2020-09-05,Average Tone,-1.3889
2020-09-06,Average Tone,-1.8595
2020-09-07,Average Tone,-1.4114
2020-09-08,Average Tone,-1.4167
2020-09-09,Average Tone,-1.459
2020-09-10,Average Tone,-1.0672
2020-09-11,Average Tone,-1.1865
2020-09-12,Average Tone,-1.0974
2020-09-13,Average Tone,-1.3307
2020-09-14,Average Tone,0.1005
2020-09-15,Average Tone,-0.5078
2020-09-16,Average Tone,-0.5811
2020-09-17,Average Tone,-0.5908
2020-09-18,Average Tone,-0.6172
2020-09-19,Average Tone,-1.1526
2020-09-20,Average Tone,-1.273
2020-09-21,Average Tone,-1.1582
2020-09-22,Average Tone,-1.1259
2020-09-23,Average Tone,-1.1621
2020-09-24,Average Tone,-0.7812
2020-09-25,Average Tone,-0.9163
2020-09-26,Average Tone,-0.7576
2020-09-27,Average Tone,-1.3436
2020-09-28,Average Tone,-0.9574
2020-09-29,Average Tone,-0.9556
2020-09-30,Average Tone,-1.082
2020-10-01,Average Tone,-1.1567
2020-10-02,Average Tone,-1.0522
2020-10-03,Average Tone,-1.7595
2020-10-04,Average Tone,-0.8267
2020-10-05,Average Tone,-0.9116
2020-10-06,Average Tone,-0.8273
2020-10-07,Average Tone,-0.8836
2020-10-08,Average Tone,-0.7657
2020-10-09,Average Tone,-0.629
2020-10-10,Average Tone,-0.6413
2020-10-11,Average Tone,-0.5106
2020-10-12,Average Tone,-1.4024
2020-10-13,Average Tone,-0.9953
2020-10-14,Average Tone,-0.7962
2020-10-15,Average Tone,-0.8995
2020-10-16,Average Tone,0.0591
2020-10-17,Average Tone,-1.578
2020-10-18,Average Tone,-1.2461
2020-10-19,Average Tone,-0.1677
2020-10-21,Average Tone,-0.398
2020-10-22,Average Tone,-0.7628
2020-10-23,Average Tone,-1.0742
2020-10-24,Average Tone,-1.6754
2020-10-25,Average Tone,-0.5234
2020-10-26,Average Tone,-0.9728
2020-10-27,Average Tone,-0.5633
2020-10-28,Average Tone,-0.0095
2020-10-29,Average Tone,0.2062
2020-10-30,Average Tone,-0.7529
2020-10-31,Average Tone,-0.9044
2020-11-01,Average Tone,-0.9097
2020-11-02,Average Tone,-1.1531
2020-11-03,Average Tone,-0.8882
2020-11-04,Average Tone,-0.2754
2020-11-05,Average Tone,-0.9612
2020-11-06,Average Tone,-0.0386
2020-11-07,Average Tone,-0.9738
2020-11-08,Average Tone,-0.1106
2020-11-09,Average Tone,-0.6109
2020-11-10,Average Tone,-0.7115
2020-11-11,Average Tone,-0.3967
2020-11-12,Average Tone,-0.8348
2020-11-13,Average Tone,-1.8927
2020-11-14,Average Tone,1.6418
2020-11-15,Average Tone,0.1643
2020-11-16,Average Tone,-0.328
2020-11-17,Average Tone,0.0579
2020-11-18,Average Tone,-0.7522
2020-11-19,Average Tone,-0.7806
2020-11-20,Average Tone,-0.4431
2020-11-21,Average Tone,-0.6138
2020-11-22,Average Tone,-0.5734
2020-11-23,Average Tone,-0.7067
2020-11-24,Average Tone,-0.2783
2020-11-25,Average Tone,-0.7707
2020-11-26,Average Tone,-0.5782
2020-11-27,Average Tone,-0.337
2020-11-28,Average Tone,-1.0348
2020-11-29,Average Tone,-0.5597
2020-11-30,Average Tone,-0.9069
2020-12-01,Average Tone,-0.5001
2020-12-02,Average Tone,-1.082
2020-12-03,Average Tone,-1.1273
2020-12-04,Average Tone,-0.8487
2020-12-05,Average Tone,-1.4234
2020-12-06,Average Tone,-0.8678
2020-12-07,Average Tone,-0.94
2020-12-08,Average Tone,-0.505
2020-12-09,Average Tone,-0.721
2020-12-10,Average Tone,-0.9428
2020-12-11,Average Tone,-0.7084
2020-12-12,Average Tone,-0.5666
2020-12-13,Average Tone,-0.6681
2020-12-14,Average Tone,-0.5681
2020-12-15,Average Tone,-0.0407
2020-12-16,Average Tone,-0.5849
2020-12-17,Average Tone,-0.8587
2020-12-18,Average Tone,-0.1846
2020-12-19,Average Tone,-1.087
2020-12-20,Average Tone,-1.6161
2020-12-21,Average Tone,-0.4998
2020-12-22,Average Tone,-0.7287
2020-12-23,Average Tone,-0.7479
2020-12-24,Average Tone,-0.8181
2020-12-25,Average Tone,-0.5303
2020-12-26,Average Tone,-1.389
2020-12-27,Average Tone,-1.4474
2020-12-28,Average Tone,-1.6595
2020-12-29,Average Tone,-1.635
2020-12-30,Average Tone,-0.7771
2020-12-31,Average Tone,-1.4642
2021-01-01,Average Tone,-1.3607
2021-01-02,Average Tone,-1.2328
2021-01-03,Average Tone,-0.7658
2021-01-04,Average Tone,-0.6615
2021-01-05,Average Tone,-1.0457
2021-01-06,Average Tone,-1.3243
2021-01-07,Average Tone,-1.3585
2021-01-08,Average Tone,-1.1106
2021-01-09,Average Tone,-1.2249
2021-01-10,Average Tone,-1.8274
2021-01-11,Average Tone,-0.5794
2021-01-12,Average Tone,-0.6927
2021-01-13,Average Tone,-1.1598
2021-01-14,Average Tone,-1.3046
2021-01-15,Average Tone,-1.1562
2021-01-16,Average Tone,-1.6729
2021-01-17,Average Tone,-0.8311
2021-01-18,Average Tone,-1.1106
2021-01-19,Average Tone,-1.476
2021-01-20,Average Tone,-1.0858
2021-01-21,Average Tone,-0.9992
2021-01-22,Average Tone,-1.1552
