Date,Series,Value
2018-08-27,Average Tone,-2.9752
2018-08-28,Average Tone,-2.4131
2018-08-29,Average Tone,-2.7426
2018-08-30,Average Tone,-2.6425
2018-08-31,Average Tone,-2.2533
2018-09-01,Average Tone,-0.6235
2018-09-02,Average Tone,-1.8491
2018-09-03,Average Tone,-2.3078
2018-09-04,Average Tone,-2.7185
2018-09-05,Average Tone,-2.7577
2018-09-06,Average Tone,-2.7456
2018-09-07,Average Tone,-1.26
2018-09-08,Average Tone,-0.3855
2018-09-09,Average Tone,-0.4468
2018-09-10,Average Tone,-1.5459
2018-09-11,Average Tone,-2.1
2018-09-12,Average Tone,-1.8741
2018-09-13,Average Tone,-1.9153
2018-09-14,Average Tone,-1.8835
2018-09-15,Average Tone,-3.1809
2018-09-16,Average Tone,-3.7124
2018-09-17,Average Tone,-4.2568
2018-09-18,Average Tone,-1.4825
2018-09-19,Average Tone,-2.2338
2018-09-20,Average Tone,-1.8655
2018-09-21,Average Tone,-4.4021
2018-09-22,Average Tone,-2.7794
2018-09-23,Average Tone,-2.3178
2018-09-24,Average Tone,-2.0115
2018-09-25,Average Tone,-2.6468
2018-09-26,Average Tone,-3.2795
2018-09-27,Average Tone,-3.1575
2018-09-28,Average Tone,-2.606
2018-09-29,Average Tone,-3.4049
2018-09-30,Average Tone,-2.5675
2018-10-01,Average Tone,-2.9473
2018-10-02,Average Tone,-3.0681
2018-10-03,Average Tone,-2.3769
2018-10-04,Average Tone,-3.2725
2018-10-05,Average Tone,-2.8585
2018-10-06,Average Tone,-3.0663
2018-10-07,Average Tone,-2.0642
2018-10-08,Average Tone,-2.1221
2018-10-09,Average Tone,-1.017
2018-10-10,Average Tone,-1.2395
2018-10-11,Average Tone,-2.9303
2018-10-12,Average Tone,-2.5374
2018-10-13,Average Tone,-2.9684
2018-10-14,Average Tone,-3.6026
2018-10-15,Average Tone,-2.7412
2018-10-16,Average Tone,-2.3824
2018-10-17,Average Tone,-2.2464
2018-10-18,Average Tone,-2.3261
2018-10-19,Average Tone,-2.5006
2018-10-20,Average Tone,-1.3583
2018-10-21,Average Tone,-1.9688
2018-10-22,Average Tone,-2.0617
2018-10-23,Average Tone,-2.1992
2018-10-24,Average Tone,-2.2827
2018-10-25,Average Tone,-1.9958
2018-10-26,Average Tone,-1.9469
2018-10-27,Average Tone,-2.2626
2018-10-28,Average Tone,-0.9031
2018-10-29,Average Tone,-0.4117
2018-10-30,Average Tone,-1.167
2018-10-31,Average Tone,-1.3251
2018-11-01,Average Tone,-1.0219
2018-11-02,Average Tone,-2.0487
2018-11-03,Average Tone,-1.2459
2018-11-04,Average Tone,-1.3223
2018-11-05,Average Tone,-2.2188
